Unnamed: 0,Median Income,Age of House,Average Rooms,Average Bedrooms,Population,Average Occupancy,Latitude,Longitude,Price,Postal_Code,Extra_Noise,Random,Average_NotBedrooms
207,2.1494,37.0,4.479923518164436,1.0975143403441685,1608.0,3.074569789674952,37.79,-122.22,1.325,94191,-0.08966392153963396,70.20233881890438,3.382409177820268
208,1.6198,30.0,4.357142857142857,1.0357142857142858,425.0,3.0357142857142856,37.79,-122.23,1.227,96019,0.6902559291228032,95.49271764283654,3.321428571428571
209,1.3281,40.0,5.054347826086956,1.0815217391304348,564.0,3.065217391304348,37.79,-122.23,1.133,91757,-2.495707383782465,72.44216851730408,3.9728260869565215
210,3.5156,44.0,5.466911764705882,1.1544117647058822,961.0,3.5330882352941178,37.79,-122.22,1.095,96628,-2.6993223494322995,69.48177530213849,4.3125
211,3.9048,52.0,4.998540145985402,1.0072992700729928,2273.0,3.318248175182482,37.79,-122.22,1.647,96374,-1.178669236297522,69.42038890626517,3.9912408759124087
212,3.0893,52.0,3.907692307692308,0.9743589743589745,600.0,3.076923076923077,37.79,-122.21,1.25,96892,0.14903970062499755,88.29674556481761,2.9333333333333336
213,2.6042,46.0,4.489563567362429,1.0910815939278935,1647.0,3.1252371916508537,37.79,-122.22,1.247,91678,1.5321637696085468,29.623673287555008,3.398481973434535
214,2.5,49.0,4.306603773584905,1.0613207547169812,1201.0,2.832547169811321,37.79,-122.22,1.367,93242,-1.1264276888827558,30.009210919380426,3.2452830188679243
215,2.7969,38.0,4.626707132018209,1.078907435508346,2167.0,3.288315629742033,37.79,-122.22,1.417,94636,-0.853677408287937,74.12138097049368,3.5477996965098635
216,2.8321,29.0,4.823529411764706,1.1058823529411763,939.0,2.761764705882353,37.79,-122.2,1.5,91059,0.08860639072474857,22.87051371501274,3.7176470588235295
217,2.9583,47.0,5.284246575342466,1.0513698630136987,859.0,2.941780821917808,37.79,-122.21,1.388,96668,-0.4923187949790351,91.20200041479698,4.232876712328767
218,2.8365,34.0,4.5813953488372094,1.0794573643410852,1517.0,2.939922480620155,37.79,-122.21,1.392,95279,-0.5491907692968236,53.4781725086886,3.5019379844961245
219,2.875,35.0,4.520725388601036,1.0595854922279793,1143.0,2.961139896373057,37.79,-122.21,1.438,91722,-0.4214748374312925,30.012492809283174,3.461139896373057
220,3.0682,39.0,4.316810344827586,1.0775862068965518,1109.0,2.390086206896552,37.8,-122.21,1.565,93314,1.3147884915190176,77.60999296899824,3.2392241379310347
221,3.0757,39.0,4.524663677130045,1.0022421524663676,1221.0,2.7376681614349776,37.8,-122.21,1.51,93157,1.1161342887381218,31.23206298752961,3.5224215246636774
222,4.9559,43.0,6.6923076923076925,1.0967032967032968,1115.0,2.4505494505494507,37.8,-122.2,2.73,95915,0.023469322292615936,96.32783170718717,5.595604395604395
223,4.7721,52.0,5.772388059701493,1.0932835820895523,706.0,2.6343283582089554,37.8,-122.2,2.171,92625,1.6544802739196438,98.29892097249846,4.679104477611941
224,3.4861,52.0,4.984419263456091,1.0070821529745042,1883.0,2.6671388101983005,37.8,-122.21,1.871,92729,0.5090283540679753,66.67962419661961,3.9773371104815864
225,5.1184,41.0,6.088235294117647,1.0411764705882354,804.0,2.364705882352941,37.8,-122.2,2.396,96700,1.1538941345384908,11.363388975022925,5.047058823529412
226,4.0977,48.0,5.242063492063492,1.0436507936507935,506.0,2.007936507936508,37.8,-122.21,2.297,91597,-0.8605465725486288,26.32088499332925,4.198412698412699
227,4.744,48.0,7.117647058823529,1.088235294117647,610.0,2.563025210084034,37.8,-122.19,2.573,93060,-0.653677053748058,51.541696221605534,6.029411764705882
228,4.2727,46.0,5.837349397590361,1.0271084337349397,768.0,2.3132530120481927,37.8,-122.19,2.469,92693,-0.6643822914959687,85.14474500979816,4.8102409638554215
229,2.9844,50.0,5.260869565217392,1.059782608695652,462.0,2.510869565217391,37.79,-122.19,1.799,94891,-0.08672224914150004,18.488649694202863,4.201086956521739
230,4.1739,40.0,4.51063829787234,1.0893617021276596,667.0,2.838297872340425,37.79,-122.2,1.696,95147,0.059913237091261326,10.440345901393233,3.421276595744681
231,3.8487,46.0,5.1152882205513786,1.0150375939849623,1059.0,2.654135338345865,37.8,-122.2,2.033,95739,0.3241773085969957,7.447748318903558,4.1002506265664165
232,4.0114,52.0,6.5451263537906135,0.9783393501805054,637.0,2.299638989169675,37.8,-122.19,2.634,93627,1.9731048680819048,50.69675623600469,5.566787003610108
233,4.6563,45.0,5.986784140969163,0.9933920704845814,1106.0,2.436123348017621,37.79,-122.19,2.318,91363,0.7212781292490482,88.47009695947058,4.993392070484581
234,2.9297,28.0,4.699551569506727,1.1375186846038865,1737.0,2.596412556053812,37.79,-122.19,1.405,91981,-0.5147916994996568,4.235924264389235,3.56203288490284
235,2.3036,35.0,4.62051282051282,1.176923076923077,1009.0,2.587179487179488,37.79,-122.2,1.26,95450,-0.0032743790558235593,21.23215339935346,3.443589743589743
236,2.6667,49.0,4.2,0.9285714285714286,737.0,3.509523809523809,37.79,-122.2,1.22,91663,1.504942189115205,69.32570158395018,3.2714285714285714
237,2.619,44.0,3.30142566191446,0.920570264765784,1354.0,2.757637474541752,37.79,-122.2,1.347,91529,0.7818798426041219,82.58634351437153,2.380855397148676
238,2.4167,45.0,4.462025316455696,1.1244725738396624,1530.0,3.2278481012658227,37.79,-122.21,1.394,92038,1.4917821634240598,80.73995292991695,3.3375527426160336
239,2.7788,45.0,4.210416666666666,1.1,1410.0,2.9375,37.79,-122.2,1.154,95592,-0.48268326364734954,78.5068057320331,3.110416666666666
240,2.7352,46.0,3.934973637961336,0.8927943760984183,1390.0,2.4428822495606326,37.78,-122.21,1.373,93302,-0.7116615385763058,12.979980081333997,3.042179261862918
241,1.8472,52.0,5.4907063197026025,1.1152416356877324,1065.0,3.95910780669145,37.78,-122.21,1.37,92237,-0.6970447013594224,39.72375821829185,4.3754646840148705
242,2.6583,52.0,4.310204081632653,0.9142857142857144,792.0,3.23265306122449,37.78,-122.21,1.426,95504,-0.4019864911361351,98.47446628317465,3.3959183673469386
243,3.0536,49.0,3.66530612244898,0.9959183673469388,779.0,3.179591836734694,37.78,-122.21,1.375,95496,-1.0632830097704935,98.88875715880882,2.6693877551020413
244,2.3906,44.0,4.865573770491803,1.1639344262295082,2269.0,3.719672131147541,37.78,-122.22,1.117,91306,0.29519306170841997,60.24273919541879,3.7016393442622952
245,1.7188,43.0,4.181818181818182,1.1302211302211302,1227.0,3.0147420147420148,37.78,-122.21,1.268,94029,0.31238724341164475,70.92672047211343,3.051597051597051
246,2.625,47.0,3.655601659751037,1.0290456431535269,753.0,3.12448132780083,37.78,-122.21,1.113,96776,1.3387779704210623,95.12837962853091,2.62655601659751
247,2.8015,40.0,3.659259259259259,0.8444444444444444,547.0,4.051851851851852,37.77,-122.22,1.148,92675,-1.760262500580009,44.99278612412104,2.8148148148148144
248,1.7276,50.0,4.036363636363636,1.075,1807.0,4.1068181818181815,37.78,-122.22,1.023,95068,-0.9441275564624203,13.686685788379327,2.961363636363636
249,2.0801,44.0,3.38989898989899,1.0383838383838384,1700.0,3.4343434343434343,37.78,-122.22,1.319,95864,0.8055804745307268,66.89488755160782,2.3515151515151516
250,2.489,51.0,4.165394402035624,1.178117048346056,1543.0,3.926208651399491,37.78,-122.22,1.191,91282,0.18347311871156718,96.01023049005235,2.9872773536895685
251,1.7546,52.0,4.733333333333333,1.0466666666666666,1085.0,3.616666666666666,37.76,-122.21,0.806,90709,0.044802456387939664,69.72060938662943,3.6866666666666665
252,4.0904,52.0,4.313868613138686,1.2627737226277371,353.0,2.576642335766423,37.77,-122.21,0.806,95575,1.2638538399101207,80.33211270237376,3.0510948905109485
253,2.6765,52.0,5.0,1.0268456375838926,473.0,3.174496644295302,37.77,-122.21,0.888,95530,-1.0099542026761599,42.27488039706151,3.9731543624161074
254,2.4338,49.0,4.703933747412008,1.031055900621118,1621.0,3.3561076604554865,37.77,-122.2,1.024,94744,-0.7287293926540226,9.646315414485107,3.67287784679089
255,2.3309,46.0,3.485875706214689,1.0593220338983051,1183.0,3.34180790960452,37.77,-122.21,0.987,94413,-0.8465118444436109,16.88820865517333,2.426553672316384
256,2.2604,43.0,3.671480144404332,1.184115523465704,836.0,3.0180505415162453,37.77,-122.21,1.0,93748,-2.0129080438933564,98.26548294354771,2.487364620938628
257,1.8039,42.0,3.543726235741445,0.9657794676806084,900.0,3.4220532319391634,37.77,-122.19,0.923,95353,0.13281753341626526,49.31843169942876,2.5779467680608366
258,2.2562,39.0,5.007448789571694,1.111731843575419,1888.0,3.515828677839851,37.77,-122.2,0.948,94779,-0.5228525870362869,1.202059017724988,3.8957169459962753
259,2.0562,41.0,4.536656891495602,1.217008797653959,1024.0,3.002932551319648,37.77,-122.2,1.02,90663,-0.7329008084917776,95.53672807311739,3.319648093841643
260,3.5398,52.0,5.4373522458628845,1.0472813238770686,1225.0,2.895981087470449,37.78,-122.2,1.584,91998,-0.9134251263173027,49.7779911971053,4.390070921985815
261,3.1167,39.0,4.659574468085107,1.0611702127659577,1071.0,2.848404255319149,37.78,-122.2,1.216,93445,-0.017746692418393682,83.62683982918377,3.5984042553191493
262,2.5401,50.0,4.939153439153439,1.066137566137566,1128.0,2.984126984126984,37.78,-122.2,1.291,93743,-0.798539514558761,54.84581420368934,3.873015873015873
263,2.898,43.0,5.020661157024794,1.037190082644628,1537.0,3.175619834710744,37.77,-122.2,1.214,95727,0.221567527608239,10.170228367476108,3.983471074380166
264,2.3125,44.0,4.399491094147582,1.0534351145038168,1240.0,3.1552162849872776,37.78,-122.21,1.028,91495,0.45918016733486333,61.55695821319467,3.346055979643766
265,2.875,52.0,6.107142857142857,1.0714285714285714,469.0,2.7916666666666665,37.78,-122.19,1.6,93304,-0.2945776404999956,99.74002763196093,5.035714285714286
266,3.3715,52.0,5.105882352941176,1.0070588235294118,1086.0,2.5552941176470587,37.77,-122.19,1.439,93763,-0.36246763975942536,3.473778264594307,4.0988235294117645
267,3.5114,52.0,5.585131894484412,1.0671462829736211,1144.0,2.7434052757793763,37.77,-122.19,1.512,95232,0.18549100031849017,84.1794197515044,4.517985611510792
268,4.3125,52.0,6.645333333333333,1.106666666666667,1109.0,2.957333333333333,37.78,-122.19,1.644,91853,-0.028849720134268272,23.548079565076495,5.538666666666666
269,3.22,52.0,5.956639566395664,1.075880758807588,984.0,2.6666666666666665,37.78,-122.19,1.565,95616,1.3301593553547282,39.38662227121856,4.880758807588076
270,3.875,33.0,3.021276595744681,0.6595744680851063,575.0,12.23404255319149,37.78,-122.18,2.25,96585,0.3182655375602048,37.27095117728953,2.3617021276595747
271,5.2328,49.0,5.660287081339713,0.9808612440191388,496.0,2.373205741626794,37.78,-122.19,1.742,94659,1.0955860002743094,89.87971942691196,4.679425837320574
272,3.7262,52.0,5.631578947368421,1.0157894736842106,555.0,2.921052631578948,37.78,-122.19,1.669,91291,0.610511002359014,50.44861888318381,4.61578947368421
273,4.5893,45.0,5.400611620795107,1.0152905198776758,869.0,2.6574923547400613,37.78,-122.2,1.635,93581,-1.3184181401263892,44.71742868344275,4.385321100917432
274,5.2578,39.0,5.820754716981132,0.8962264150943396,236.0,2.2264150943396226,37.79,-122.18,2.53,93457,-0.5582648758056487,81.80251088367764,4.9245283018867925
275,7.0875,41.0,6.593457943925234,1.088785046728972,626.0,2.925233644859813,37.79,-122.18,2.407,91636,-0.048097423042657995,4.890713430494776,5.5046728971962615
276,3.9712,46.0,6.410334346504559,1.17629179331307,922.0,2.802431610942249,37.79,-122.18,2.081,93696,0.8684443105959316,8.645631509522378,5.234042553191489
277,2.9514,47.0,4.80078125,0.94921875,582.0,2.2734375,37.79,-122.19,1.981,92999,1.9278129974385718,2.1688856876289297,3.8515625
278,2.6667,50.0,4.746268656716418,1.079601990049751,546.0,2.716417910447761,37.79,-122.19,1.728,93152,-0.48414713088721034,68.79829040075506,3.666666666666667
281,6.7527,23.0,7.064024390243903,1.024390243902439,955.0,2.9115853658536586,37.8,-122.18,2.858,90698,0.05525609828667641,52.56161370791812,6.039634146341464
282,7.0712,24.0,7.589506172839506,0.9783950617283952,916.0,2.8271604938271606,37.77,-122.13,2.93,92160,0.7999112816883867,87.60221258682826,6.611111111111111
284,3.6875,42.0,5.707865168539326,0.9737827715355806,651.0,2.438202247191011,37.78,-122.17,1.573,94097,-0.057827508305891395,49.853290297260564,4.734082397003745
285,2.875,30.0,4.731152204836415,1.0611664295874823,1704.0,2.4238975817923185,37.77,-122.17,1.353,94737,1.6440967778524607,22.181957276199416,3.669985775248933
286,3.4205,43.0,4.877149877149877,1.0810810810810811,1085.0,2.6658476658476657,37.78,-122.18,1.367,96363,-1.3477869752125091,80.5147373104416,3.796068796068796
287,3.2984,50.0,5.78169014084507,1.1338028169014085,713.0,2.51056338028169,37.78,-122.18,1.607,95685,0.6780199154669925,29.432385423262286,4.647887323943662
288,3.875,49.0,4.933701657458563,0.9779005524861878,468.0,2.585635359116022,37.78,-122.17,1.406,90854,0.6682132544361378,93.5689782152209,3.9558011049723754
289,4.175,52.0,5.396694214876033,1.0578512396694215,296.0,2.446280991735537,37.78,-122.17,1.44,95855,1.1520386983137296,25.042388785224045,4.338842975206611
290,4.375,47.0,5.761467889908257,0.9954128440366972,570.0,2.614678899082569,37.77,-122.16,1.619,96528,0.06205134882299451,16.77206528702868,4.76605504587156
291,4.7708,48.0,5.427777777777778,1.0777777777777775,446.0,2.477777777777778,37.77,-122.16,1.563,93474,0.8915212184058299,49.332399151068785,4.3500000000000005
292,3.5739,45.0,6.052083333333333,1.0338541666666667,968.0,2.520833333333333,37.77,-122.16,1.76,95757,-0.24913924623956143,5.051511797024332,5.018229166666666
293,3.0958,39.0,5.009493670886076,1.1044303797468351,857.0,2.712025316455696,37.77,-122.16,1.458,95249,-0.8013912702625892,3.6411728482617645,3.9050632911392413
294,3.3958,39.0,5.006211180124224,1.062111801242236,912.0,2.8322981366459627,37.77,-122.17,1.419,95172,-0.9472030111595046,49.6014545255458,3.9440993788819885
295,1.871,31.0,5.36283185840708,1.1792035398230087,1360.0,3.008849557522124,37.77,-122.17,0.907,91707,-1.4414021873754232,21.510688079478758,4.183628318584072
296,1.9356,41.0,4.490140845070423,1.0338028169014084,1074.0,3.0253521126760563,37.76,-122.17,0.906,92777,-0.4413587915148518,0.9352638395181301,3.4563380281690144
297,2.1842,47.0,5.544502617801047,1.081151832460733,965.0,2.526178010471204,37.76,-122.17,1.079,95791,0.31148837705706356,29.605691143152168,4.463350785340314
298,2.2917,37.0,4.921875,1.11875,933.0,2.915625,37.76,-122.18,1.07,91733,-0.20813209608425529,47.73673538465919,3.803125
299,2.4333,38.0,4.983050847457627,1.1214689265536724,987.0,2.788135593220339,37.76,-122.17,0.982,95535,0.19796609997355485,39.428870146042314,3.861581920903955
300,1.9479,50.0,4.82520325203252,1.0609756097560976,907.0,3.686991869918699,37.76,-122.18,0.895,96390,1.2348790173863373,13.54694661604231,3.7642276422764227
301,3.9063,52.0,4.569696969696969,1.0606060606060606,447.0,2.709090909090909,37.76,-122.18,0.938,94931,-0.5174865483256956,57.96748278319775,3.509090909090909
302,1.8407,49.0,5.117516629711751,1.0022172949002215,1299.0,2.8802660753880267,37.76,-122.18,0.967,93510,2.3402964980453067,71.03329911476371,4.11529933481153
303,2.0786,27.0,5.789808917197452,1.5031847133757965,396.0,2.522292993630573,37.77,-122.18,0.975,90202,0.7552429989905723,67.55391621632954,4.286624203821655
304,2.8125,42.0,4.402985074626866,0.9589552238805972,877.0,3.2723880597014925,37.77,-122.18,0.973,93255,-0.1969257225752349,39.37619212832725,3.4440298507462686
305,1.8913,43.0,5.498637602179836,1.111716621253406,1111.0,3.02724795640327,37.76,-122.18,0.912,94218,-0.2196020942255738,13.759615117111402,4.38692098092643
306,1.7056,49.0,5.08550185873606,1.0483271375464684,790.0,2.936802973977695,37.76,-122.19,0.914,94496,-1.0081299567768498,49.94867734907227,4.037174721189592
307,2.2768,52.0,4.953068592057762,0.9873646209386282,1479.0,2.669675090252708,37.77,-122.18,0.962,90766,-0.025716964887102477,89.04317549370828,3.965703971119134
308,3.2552,51.0,4.810502283105023,1.0753424657534247,1173.0,2.6780821917808217,37.77,-122.18,1.201,94389,-2.161596133238537,46.87228489412328,3.735159817351598
309,2.0556,52.0,4.775956284153006,0.989071038251366,1029.0,2.8114754098360657,37.77,-122.18,1.0,92327,1.2557661752685587,19.56810497415876,3.7868852459016398
310,2.4659,52.0,5.782857142857143,1.1171428571428572,1030.0,2.942857142857143,37.76,-122.19,0.947,92931,-2.8166108000172683,9.305330309373039,4.6657142857142855
311,1.75,47.0,4.0,0.92831541218638,826.0,2.960573476702509,37.76,-122.2,0.857,90197,0.04175097336784854,94.39266380988795,3.07168458781362
312,2.0469,41.0,4.484581497797357,1.1233480176211454,1412.0,3.110132158590309,37.77,-122.19,0.893,91930,-1.1439890013233718,74.3009408876915,3.361233480176211
313,2.7159,45.0,5.306590257879656,1.1260744985673352,1132.0,3.2435530085959887,37.77,-122.19,1.014,93582,-0.701178651923643,31.296697270048234,4.180515759312321
314,1.2083,41.0,5.79245283018868,1.30188679245283,522.0,3.2830188679245285,37.76,-122.19,0.725,96895,-0.5721519329225444,29.535240620517445,4.49056603773585
315,1.925,45.0,4.198312236286919,1.0042194092827004,630.0,2.6582278481012658,37.76,-122.19,0.741,96287,1.9256261274619442,89.52184867225975,3.1940928270042193
316,1.5809,36.0,4.556390977443609,0.9924812030075189,531.0,3.992481203007519,37.75,-122.2,0.7,90608,-1.1032507054703398,17.75682348096511,3.56390977443609
317,1.4097,37.0,4.017991004497751,1.103448275862069,1925.0,2.886056971514243,37.76,-122.2,0.846,93272,0.9142595447941229,53.50372896565445,2.914542728635682
318,0.7683,38.0,4.253561253561253,1.0541310541310542,1144.0,3.259259259259259,37.76,-122.19,0.818,91147,1.1604018292673417,71.35042751793014,3.199430199430199
319,1.3194,19.0,4.244230769230769,1.0865384615384617,1481.0,2.848076923076923,37.75,-122.19,0.814,94282,-2.3384282002430976,39.63903519656896,3.157692307692307
320,0.8012,28.0,5.283950617283951,1.1666666666666667,435.0,2.685185185185185,37.75,-122.19,0.818,93397,-0.615352766761434,3.9902342543088554,4.117283950617284
321,1.9479,26.0,4.267326732673268,0.9801980198019802,984.0,3.247524752475248,37.76,-122.19,0.858,92511,1.4844590928257,22.775881371952156,3.2871287128712874
322,1.1765,36.0,5.327044025157233,1.3333333333333333,567.0,3.5660377358490565,37.74,-122.19,0.871,91794,-1.3147734507194535,90.18081374423737,3.9937106918238996
323,2.3456,42.0,4.3983739837398375,1.2520325203252032,380.0,3.089430894308943,37.74,-122.18,0.835,90659,1.1982760366446361,52.31189668395544,3.1463414634146343
324,2.1538,44.0,4.368852459016393,1.036885245901639,825.0,3.3811475409836067,37.73,-122.19,0.797,92811,-0.01786658140108544,81.54412464879698,3.331967213114754
